epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,66.8655,0.98338,1.06923,1.26723,0.95616,0.9167,0.98334,0.74769,0.85778,0.90504,1.13066,0.00081403,0.00081403,0.00081403
56,68.0365,0.9215,1.03827,1.20628,0.95616,0.9167,0.98334,0.74769,0.85778,0.90504,1.13066,0.00080853,0.00080853,0.00080853
57,69.2138,1.00815,1.09069,1.27396,0.96084,0.96727,0.98771,0.75032,0.8667,0.86473,1.12468,0.000803031,0.000803031,0.000803031
58,70.3464,0.94477,1.02388,1.19472,0.96084,0.96727,0.98771,0.75032,0.8667,0.86473,1.12468,0.000797531,0.000797531,0.000797531
59,71.5134,0.87669,0.95457,1.13903,0.96678,0.96885,0.99033,0.75309,0.88267,0.82445,1.13131,0.000792032,0.000792032,0.000792032
60,72.7225,0.9331,0.98203,1.18063,0.96678,0.96885,0.99033,0.75309,0.88267,0.82445,1.13131,0.000786532,0.000786532,0.000786532
61,73.9059,0.86404,0.88766,1.07171,0.9617,0.97495,0.98989,0.74066,0.89606,0.79035,1.15022,0.000781033,0.000781033,0.000781033
62,75.0849,0.93166,0.97734,1.18565,0.9617,0.97495,0.98989,0.74066,0.89606,0.79035,1.15022,0.000775534,0.000775534,0.000775534
63,76.273,0.95214,1.03417,1.22587,0.96958,0.97959,0.99187,0.79337,0.79067,0.741,1.07763,0.000770034,0.000770034,0.000770034
64,77.3981,0.90359,0.93895,1.16444,0.96958,0.97959,0.99187,0.79337,0.79067,0.741,1.07763,0.000764535,0.000764535,0.000764535
65,78.5927,0.92553,0.9993,1.21287,0.97643,0.97805,0.99229,0.79528,0.77443,0.74214,1.07911,0.000759035,0.000759035,0.000759035
66,79.7739,0.87852,0.92506,1.14147,0.97643,0.97805,0.99229,0.79528,0.77443,0.74214,1.07911,0.000753536,0.000753536,0.000753536
67,81.0081,0.91407,0.99791,1.18633,0.96907,0.97747,0.99269,0.77307,0.8416,0.77811,1.12285,0.000748036,0.000748036,0.000748036
68,82.1299,0.89344,0.99477,1.21951,0.96907,0.97747,0.99269,0.77307,0.8416,0.77811,1.12285,0.000742537,0.000742537,0.000742537
69,83.2846,0.8617,0.95821,1.15778,0.97474,0.98292,0.99107,0.77255,0.82582,0.78074,1.09919,0.000737037,0.000737037,0.000737037
70,84.4332,0.92887,0.94414,1.13864,0.97474,0.98292,0.99107,0.77255,0.82582,0.78074,1.09919,0.000731538,0.000731538,0.000731538
71,85.5951,0.84938,0.91269,1.11966,0.9868,0.9787,0.99121,0.7855,0.78259,0.73622,1.06987,0.000726038,0.000726038,0.000726038
72,86.8369,0.8281,0.91376,1.10708,0.9868,0.9787,0.99121,0.7855,0.78259,0.73622,1.06987,0.000720539,0.000720539,0.000720539
73,88.0676,0.82281,0.91102,1.09793,0.9868,0.98964,0.99178,0.79931,0.73989,0.68751,1.04325,0.00071504,0.00071504,0.00071504
74,89.2562,0.79686,0.86569,1.06598,0.9868,0.98964,0.99178,0.79931,0.73989,0.68751,1.04325,0.00070954,0.00070954,0.00070954
75,90.4435,0.86799,0.90403,1.13197,0.99561,0.98095,0.99092,0.805,0.72844,0.67112,1.04449,0.000704041,0.000704041,0.000704041
76,91.6003,0.86554,0.90266,1.10945,0.99561,0.98095,0.99092,0.805,0.72844,0.67112,1.04449,0.000698541,0.000698541,0.000698541
77,92.8291,0.80617,0.83662,1.09133,0.9882,0.98261,0.98974,0.7625,0.83923,0.71978,1.09453,0.000693042,0.000693042,0.000693042
78,93.9702,0.87191,0.89694,1.13487,0.9882,0.98261,0.98974,0.7625,0.83923,0.71978,1.09453,0.000687542,0.000687542,0.000687542
79,95.1425,0.85729,0.8737,1.08988,0.97803,0.99191,0.99125,0.79347,0.76434,0.69434,1.05791,0.000682043,0.000682043,0.000682043
80,96.3188,0.85419,0.89389,1.12833,0.97803,0.99191,0.99125,0.79347,0.76434,0.69434,1.05791,0.000676543,0.000676543,0.000676543
81,97.4844,0.82577,0.90031,1.12003,0.97511,0.9884,0.99213,0.77118,0.82068,0.70015,1.09368,0.000671044,0.000671044,0.000671044
82,98.5914,0.83563,0.91793,1.16128,0.97511,0.9884,0.99213,0.77118,0.82068,0.70015,1.09368,0.000665545,0.000665545,0.000665545
83,99.7491,0.87404,0.94461,1.14059,0.9606,0.9858,0.99326,0.78274,0.77648,0.66883,1.06745,0.000660045,0.000660045,0.000660045
84,100.883,0.77622,0.84374,1.08244,0.9606,0.9858,0.99326,0.78274,0.77648,0.66883,1.06745,0.000654546,0.000654546,0.000654546
85,102.089,0.83273,0.89359,1.13789,0.9693,0.99737,0.99469,0.81103,0.70377,0.63785,1.02226,0.000649046,0.000649046,0.000649046
86,103.247,0.84628,0.87317,1.15697,0.9693,0.99737,0.99469,0.81103,0.70377,0.63785,1.02226,0.000643547,0.000643547,0.000643547
87,104.425,0.73226,0.8158,1.05145,0.99027,0.99107,0.9949,0.81689,0.699,0.6261,1.03527,0.000638047,0.000638047,0.000638047
88,105.556,0.82309,0.87794,1.09781,0.99027,0.99107,0.9949,0.81689,0.699,0.6261,1.03527,0.000632548,0.000632548,0.000632548
89,106.759,0.78133,0.86463,1.07899,0.98874,0.99835,0.9949,0.81289,0.73609,0.62892,1.04155,0.000627048,0.000627048,0.000627048
90,107.889,0.75815,0.80397,1.04485,0.98874,0.99835,0.9949,0.81289,0.73609,0.62892,1.04155,0.000621549,0.000621549,0.000621549
91,109.045,0.83478,0.86343,1.12621,0.9896,0.99914,0.9949,0.84174,0.65558,0.60202,0.99561,0.000616049,0.000616049,0.000616049
92,110.19,0.77319,0.82508,1.06144,0.9896,0.99914,0.9949,0.84174,0.65558,0.60202,0.99561,0.00061055,0.00061055,0.00061055
93,111.378,0.76063,0.78941,1.04588,0.98699,0.99463,0.99476,0.84788,0.63185,0.58271,0.98536,0.000605051,0.000605051,0.000605051
94,112.552,0.83319,0.92131,1.15104,0.98699,0.99463,0.99476,0.84788,0.63185,0.58271,0.98536,0.000599551,0.000599551,0.000599551
95,113.702,0.74704,0.79679,1.03922,0.97942,0.9938,0.99476,0.85343,0.61368,0.58105,0.97544,0.000594052,0.000594052,0.000594052
96,114.96,0.75767,0.82235,1.06749,0.97942,0.9938,0.99476,0.85343,0.61368,0.58105,0.97544,0.000588552,0.000588552,0.000588552
97,116.173,0.75561,0.81569,1.0774,0.98731,0.99012,0.9949,0.83015,0.66202,0.58264,1.00837,0.000583053,0.000583053,0.000583053
98,117.308,0.75667,0.78032,1.03862,0.98731,0.99012,0.9949,0.83015,0.66202,0.58264,1.00837,0.000577553,0.000577553,0.000577553
99,118.486,0.78405,0.81411,1.08876,0.9795,0.99757,0.9949,0.84888,0.61623,0.56808,0.97306,0.000572054,0.000572054,0.000572054
100,119.627,0.72494,0.80729,1.05692,0.9795,0.99757,0.9949,0.84888,0.61623,0.56808,0.97306,0.000566554,0.000566554,0.000566554
101,120.817,0.72326,0.73929,1.01558,0.98193,1,0.99471,0.85971,0.59693,0.56905,0.96218,0.000561055,0.000561055,0.000561055
102,121.954,0.75099,0.80296,1.0758,0.98193,1,0.99471,0.85971,0.59693,0.56905,0.96218,0.000555556,0.000555556,0.000555556
103,123.117,0.76815,0.81654,1.11237,0.9894,1,0.99481,0.85612,0.62294,0.57238,0.97972,0.000550056,0.000550056,0.000550056
104,124.281,0.74964,0.83181,1.06103,0.9894,1,0.99481,0.85612,0.62294,0.57238,0.97972,0.000544557,0.000544557,0.000544557
105,125.486,0.76608,0.81561,1.09574,0.9908,0.99349,0.99481,0.83996,0.6495,0.57209,0.99039,0.000539057,0.000539057,0.000539057
106,126.615,0.74789,0.78664,1.066,0.9908,0.99349,0.99481,0.83996,0.6495,0.57209,0.99039,0.000533558,0.000533558,0.000533558
107,127.817,0.7633,0.8018,1.08508,0.99421,0.99333,0.99481,0.85238,0.6113,0.56698,0.97307,0.000528058,0.000528058,0.000528058
108,128.959,0.74431,0.79434,1.06324,0.99421,0.99333,0.99481,0.85238,0.6113,0.56698,0.97307,0.000522559,0.000522559,0.000522559
109,130.163,0.71878,0.78776,1.04349,0.99518,0.99446,0.995,0.84242,0.61341,0.56561,0.97737,0.000517059,0.000517059,0.000517059
110,131.326,0.75455,0.8214,1.12764,0.99518,0.99446,0.995,0.84242,0.61341,0.56561,0.97737,0.00051156,0.00051156,0.00051156
111,132.497,0.72237,0.8068,1.08761,0.99442,0.99626,0.995,0.87618,0.53468,0.53141,0.94128,0.00050606,0.00050606,0.00050606
112,133.665,0.71819,0.78917,1.08103,0.99442,0.99626,0.995,0.87618,0.53468,0.53141,0.94128,0.000500561,0.000500561,0.000500561
113,134.868,0.73578,0.77195,1.04031,0.99232,1,0.995,0.87392,0.52893,0.52082,0.93567,0.000495062,0.000495062,0.000495062
114,136.004,0.68646,0.7343,1.0083,0.99232,1,0.995,0.87392,0.52893,0.52082,0.93567,0.000489562,0.000489562,0.000489562
115,137.253,0.72717,0.71732,0.9961,0.99056,0.99874,0.995,0.85497,0.58191,0.52416,0.95164,0.000484063,0.000484063,0.000484063
116,138.424,0.655,0.71922,0.98738,0.99056,0.99874,0.995,0.85497,0.58191,0.52416,0.95164,0.000478563,0.000478563,0.000478563
117,139.593,0.69577,0.7493,1.04028,0.98624,1,0.995,0.86261,0.57407,0.52124,0.95068,0.000473064,0.000473064,0.000473064
118,140.745,0.70891,0.76893,1.04178,0.98624,1,0.995,0.86261,0.57407,0.52124,0.95068,0.000467564,0.000467564,0.000467564
119,141.947,0.6965,0.71457,1.05052,0.99313,1,0.995,0.87369,0.57115,0.51452,0.95261,0.000462065,0.000462065,0.000462065
120,143.21,0.68392,0.75503,1.05769,0.99313,1,0.995,0.87369,0.57115,0.51452,0.95261,0.000456565,0.000456565,0.000456565
121,144.437,0.67704,0.67183,0.98536,0.99085,1,0.995,0.88225,0.53012,0.49806,0.92456,0.000451066,0.000451066,0.000451066
122,145.625,0.67997,0.71376,0.99812,0.99085,1,0.995,0.88225,0.53012,0.49806,0.92456,0.000445567,0.000445567,0.000445567
123,146.856,0.65648,0.70658,1.00956,0.99111,0.99952,0.99481,0.865,0.5764,0.51311,0.9562,0.000440067,0.000440067,0.000440067
124,148.002,0.68588,0.70413,1.04612,0.99111,0.99952,0.99481,0.865,0.5764,0.51311,0.9562,0.000434568,0.000434568,0.000434568
125,149.167,0.69358,0.73034,1.03587,0.98871,0.99835,0.99481,0.85568,0.60383,0.52379,0.97277,0.000429068,0.000429068,0.000429068
126,150.287,0.69896,0.73242,1.0546,0.98871,0.99835,0.99481,0.85568,0.60383,0.52379,0.97277,0.000423569,0.000423569,0.000423569
127,151.455,0.71847,0.7465,1.06809,0.98993,0.99673,0.99481,0.88787,0.51532,0.499,0.92055,0.000418069,0.000418069,0.000418069
128,152.593,0.66915,0.73132,1.01408,0.98993,0.99673,0.99481,0.88787,0.51532,0.499,0.92055,0.00041257,0.00041257,0.00041257
129,153.731,0.71075,0.76534,1.03705,0.99525,0.99333,0.99481,0.88692,0.50886,0.49711,0.91266,0.00040707,0.00040707,0.00040707
130,154.864,0.68049,0.71745,1.02641,0.99525,0.99333,0.99481,0.88692,0.50886,0.49711,0.91266,0.000401571,0.000401571,0.000401571
131,156.024,0.66242,0.70329,1.03729,0.99627,0.99939,0.995,0.88713,0.50409,0.49714,0.91973,0.000396071,0.000396071,0.000396071
132,157.176,0.6128,0.70642,1.00227,0.99627,0.99939,0.995,0.88713,0.50409,0.49714,0.91973,0.000390572,0.000390572,0.000390572
133,158.363,0.66927,0.74592,1.05338,0.9944,0.99636,0.995,0.87701,0.54331,0.5049,0.93724,0.000385073,0.000385073,0.000385073
134,159.523,0.6785,0.7465,1.03915,0.9944,0.99636,0.995,0.87701,0.54331,0.5049,0.93724,0.000379573,0.000379573,0.000379573
135,160.732,0.64943,0.68607,0.9795,0.99235,0.99671,0.995,0.87396,0.55145,0.50097,0.94082,0.000374074,0.000374074,0.000374074
136,161.853,0.70727,0.79384,1.07876,0.99235,0.99671,0.995,0.87396,0.55145,0.50097,0.94082,0.000368574,0.000368574,0.000368574
137,163.006,0.59749,0.65936,0.98968,0.99133,0.99909,0.995,0.90181,0.47772,0.47711,0.90213,0.000363075,0.000363075,0.000363075
138,164.189,0.61321,0.66341,0.96609,0.99133,0.99909,0.995,0.90181,0.47772,0.47711,0.90213,0.000357575,0.000357575,0.000357575
139,165.375,0.62671,0.69245,0.98268,0.99434,0.99919,0.995,0.89754,0.47309,0.47195,0.89704,0.000352076,0.000352076,0.000352076
140,166.549,0.66206,0.67643,0.97871,0.99434,0.99919,0.995,0.89754,0.47309,0.47195,0.89704,0.000346576,0.000346576,0.000346576
141,167.726,0.59702,0.65534,0.96733,0.99488,0.99791,0.995,0.87591,0.54915,0.47941,0.93685,0.000341077,0.000341077,0.000341077
142,168.881,0.61388,0.67941,1.01469,0.99488,0.99791,0.995,0.87591,0.54915,0.47941,0.93685,0.000335578,0.000335578,0.000335578
143,170.094,0.65145,0.72014,1.01816,0.99359,0.99921,0.995,0.87643,0.53706,0.47495,0.92999,0.000330078,0.000330078,0.000330078
144,171.388,0.58665,0.6876,0.99643,0.99359,0.99921,0.995,0.87643,0.53706,0.47495,0.92999,0.000324579,0.000324579,0.000324579
145,172.629,0.59529,0.6493,0.97526,0.99273,0.99882,0.995,0.90171,0.47035,0.45679,0.89763,0.000319079,0.000319079,0.000319079
146,173.758,0.58507,0.63403,0.94555,0.99273,0.99882,0.995,0.90171,0.47035,0.45679,0.89763,0.00031358,0.00031358,0.00031358
147,175.002,0.69622,0.80221,1.11916,0.99599,0.99513,0.995,0.89999,0.46873,0.45833,0.89286,0.00030808,0.00030808,0.00030808
148,176.172,0.58325,0.67889,1.01242,0.99599,0.99513,0.995,0.89999,0.46873,0.45833,0.89286,0.000302581,0.000302581,0.000302581
149,177.362,0.60735,0.63798,0.94973,0.99519,0.99531,0.995,0.89691,0.47059,0.45383,0.89338,0.000297081,0.000297081,0.000297081
150,178.496,0.61791,0.72654,1.04808,0.99519,0.99531,0.995,0.89691,0.47059,0.45383,0.89338,0.000291582,0.000291582,0.000291582
151,179.638,0.61412,0.6293,0.96819,0.99352,0.99406,0.995,0.90478,0.45813,0.44686,0.88988,0.000286083,0.000286083,0.000286083
152,180.805,0.57302,0.65026,0.97356,0.99352,0.99406,0.995,0.90478,0.45813,0.44686,0.88988,0.000280583,0.000280583,0.000280583
153,181.995,0.64447,0.71493,1.03041,0.98936,0.99814,0.995,0.89881,0.47374,0.44624,0.89841,0.000275084,0.000275084,0.000275084
154,183.135,0.58672,0.66862,0.98505,0.98936,0.99814,0.995,0.89881,0.47374,0.44624,0.89841,0.000269584,0.000269584,0.000269584
155,184.299,0.58746,0.66275,0.96228,0.99181,0.99844,0.995,0.90789,0.45261,0.43935,0.89046,0.000264085,0.000264085,0.000264085
156,185.441,0.54592,0.63502,0.9622,0.99181,0.99844,0.995,0.90789,0.45261,0.43935,0.89046,0.000258585,0.000258585,0.000258585
157,186.664,0.57648,0.65084,0.98281,0.99217,1,0.995,0.90391,0.44301,0.43362,0.88804,0.000253086,0.000253086,0.000253086
158,187.861,0.5789,0.63349,0.94636,0.99217,1,0.995,0.90391,0.44301,0.43362,0.88804,0.000247586,0.000247586,0.000247586
159,189.031,0.56555,0.6561,0.97576,0.99224,0.99958,0.995,0.90928,0.43779,0.42541,0.88553,0.000242087,0.000242087,0.000242087
160,190.193,0.59718,0.672,1.01121,0.99224,0.99958,0.995,0.90928,0.43779,0.42541,0.88553,0.000236587,0.000236587,0.000236587
161,191.361,0.54136,0.63699,0.97935,0.99154,1,0.995,0.91359,0.43362,0.42132,0.87731,0.000231088,0.000231088,0.000231088
162,192.494,0.5816,0.67947,0.99276,0.99154,1,0.995,0.91359,0.43362,0.42132,0.87731,0.000225589,0.000225589,0.000225589
163,193.693,0.57503,0.65812,0.99142,0.99304,1,0.995,0.91222,0.43973,0.42691,0.87508,0.000220089,0.000220089,0.000220089
164,194.848,0.57482,0.65757,0.9772,0.99304,1,0.995,0.91222,0.43973,0.42691,0.87508,0.00021459,0.00021459,0.00021459
165,196.051,0.55425,0.62149,0.94826,0.99257,0.99915,0.995,0.91069,0.43264,0.4223,0.87145,0.00020909,0.00020909,0.00020909
166,197.21,0.56708,0.64439,0.97887,0.99257,0.99915,0.995,0.91069,0.43264,0.4223,0.87145,0.000203591,0.000203591,0.000203591
167,198.362,0.58317,0.65638,0.95632,0.99308,0.99916,0.995,0.9194,0.41191,0.41981,0.86191,0.000198091,0.000198091,0.000198091
168,199.599,0.57338,0.68046,0.98358,0.99308,0.99916,0.995,0.9194,0.41191,0.41981,0.86191,0.000192592,0.000192592,0.000192592
169,200.804,0.54911,0.63738,0.98327,0.99666,0.99938,0.995,0.92731,0.40554,0.4206,0.85859,0.000187092,0.000187092,0.000187092
170,201.942,0.54598,0.67853,0.98882,0.99666,0.99938,0.995,0.92731,0.40554,0.4206,0.85859,0.000181593,0.000181593,0.000181593
171,203.096,0.575,0.62386,0.96691,0.9973,1,0.995,0.9264,0.40562,0.42121,0.85681,0.000176094,0.000176094,0.000176094
172,204.243,0.50694,0.59956,0.95465,0.9973,1,0.995,0.9264,0.40562,0.42121,0.85681,0.000170594,0.000170594,0.000170594
173,205.423,0.59042,0.70141,1.04366,0.99721,0.99945,0.995,0.92566,0.40775,0.4158,0.85716,0.000165095,0.000165095,0.000165095
174,206.578,0.54311,0.62125,0.94476,0.99721,0.99945,0.995,0.92566,0.40775,0.4158,0.85716,0.000159595,0.000159595,0.000159595
175,207.768,0.51472,0.60997,0.95314,0.99735,0.99914,0.995,0.91935,0.40635,0.41421,0.85767,0.000154096,0.000154096,0.000154096
176,208.922,0.55557,0.64384,0.98432,0.99735,0.99914,0.995,0.91935,0.40635,0.41421,0.85767,0.000148596,0.000148596,0.000148596
177,210.107,0.53003,0.59803,0.94963,0.99728,1,0.995,0.92308,0.3969,0.41329,0.85491,0.000143097,0.000143097,0.000143097
178,211.229,0.54863,0.64592,0.99728,0.99728,1,0.995,0.92308,0.3969,0.41329,0.85491,0.000137597,0.000137597,0.000137597
179,212.391,0.53687,0.64512,0.96672,0.99719,1,0.995,0.92612,0.39126,0.4117,0.85139,0.000132098,0.000132098,0.000132098
180,213.555,0.5777,0.67894,1.00001,0.99719,1,0.995,0.92612,0.39126,0.4117,0.85139,0.000126598,0.000126598,0.000126598
181,214.7,0.56057,0.65542,0.98449,0.9968,1,0.995,0.93002,0.39136,0.41232,0.85353,0.000121099,0.000121099,0.000121099
182,215.875,0.54658,0.61018,0.92936,0.9968,1,0.995,0.93002,0.39136,0.41232,0.85353,0.0001156,0.0001156,0.0001156
183,217.043,0.52833,0.61614,0.96146,0.99601,1,0.995,0.92391,0.39669,0.41262,0.85674,0.0001101,0.0001101,0.0001101
184,218.158,0.54699,0.62663,0.98187,0.99601,1,0.995,0.92391,0.39669,0.41262,0.85674,0.000104601,0.000104601,0.000104601
185,219.36,0.57527,0.64873,0.9912,0.99562,1,0.995,0.92801,0.3942,0.41137,0.857,9.91012e-05,9.91012e-05,9.91012e-05
186,220.499,0.5314,0.62882,0.94785,0.99562,1,0.995,0.92801,0.3942,0.41137,0.857,9.36017e-05,9.36017e-05,9.36017e-05
187,221.669,0.54508,0.60349,0.96487,0.99616,1,0.995,0.93029,0.38583,0.40587,0.85377,8.81023e-05,8.81023e-05,8.81023e-05
188,222.822,0.52976,0.64197,0.93939,0.99616,1,0.995,0.93029,0.38583,0.40587,0.85377,8.26028e-05,8.26028e-05,8.26028e-05
189,223.977,0.50833,0.5802,0.93357,0.99628,1,0.995,0.92848,0.37791,0.40049,0.84974,7.71034e-05,7.71034e-05,7.71034e-05
190,225.124,0.51445,0.64607,0.96941,0.99628,1,0.995,0.92848,0.37791,0.40049,0.84974,7.1604e-05,7.1604e-05,7.1604e-05
191,277.836,0.53273,0.76765,0.98367,0.99663,1,0.995,0.93411,0.37877,0.39851,0.84862,6.61045e-05,6.61045e-05,6.61045e-05
192,279.307,0.51386,0.76243,0.94388,0.99663,1,0.995,0.93411,0.37877,0.39851,0.84862,6.06051e-05,6.06051e-05,6.06051e-05
193,280.518,0.52875,0.78836,0.97247,0.99672,1,0.995,0.92722,0.3901,0.39634,0.84936,5.51056e-05,5.51056e-05,5.51056e-05
194,281.66,0.57378,0.75752,1.00993,0.99672,1,0.995,0.92722,0.3901,0.39634,0.84936,4.96062e-05,4.96062e-05,4.96062e-05
195,282.892,0.56116,0.75499,0.92727,0.99646,0.99988,0.995,0.92292,0.40454,0.40135,0.85341,4.41067e-05,4.41067e-05,4.41067e-05
196,284.053,0.48779,0.70386,0.92381,0.99646,0.99988,0.995,0.92292,0.40454,0.40135,0.85341,3.86073e-05,3.86073e-05,3.86073e-05
197,285.205,0.56867,0.74465,0.96327,0.99632,1,0.995,0.91956,0.40999,0.40494,0.85605,3.31078e-05,3.31078e-05,3.31078e-05
198,286.34,0.48584,0.70322,0.93825,0.99632,1,0.995,0.91956,0.40999,0.40494,0.85605,2.76084e-05,2.76084e-05,2.76084e-05
199,287.495,0.65416,0.78626,0.97481,0.99605,1,0.995,0.91831,0.40967,0.40851,0.85685,2.21089e-05,2.21089e-05,2.21089e-05
200,288.611,0.52075,0.71378,0.94154,0.99605,1,0.995,0.91831,0.40967,0.40851,0.85685,1.66095e-05,1.66095e-05,1.66095e-05
